BSC Star Number,RA,DEC,Mag
7884,309.5845833333334,-1.1052777777777782,4.32
7885,309.38250000000016,31.5725,6.32
7886,309.4775000000001,18.269166666666674,6.25
7887,309.3858333333335,31.52194444444444,6.49
7888,309.34833333333347,38.328611111111115,6.2
7889,309.8183333333333,-14.954722222222225,5.22
7890,309.80500000000006,-2.412777777777779,6.22
7891,309.63041666666663,21.201111111111114,4.82
7892,309.6829166666667,13.315000000000001,5.72
7893,310.08250000000004,-33.43194444444444,5.47
7894,309.63291666666663,24.116111111111113,5.04
7895,309.64624999999995,23.680555555555554,5.91
7896,309.7825,10.086111111111114,5.05
7897,309.85375000000016,0.48638888888888887,5.16
7898,310.0487499999999,-23.773888888888898,6.37
7899,309.77083333333337,15.83805555555556,5.97
7900,310.0125,-18.138611111111107,5.1
7901,307.06083333333345,81.42277777777781,5.46
7902,310.1499999999999,-26.645000000000007,6.51
7903,309.7941666666667,21.81722222222222,6.08
7904,309.74791666666664,30.334444444444443,5.68
7905,310.13541666666674,-16.124166666666675,5.8
7906,309.90958333333344,15.911944444444448,3.77
7907,309.96583333333336,11.249722222222227,6.42
7908,307.3645833333333,81.09138888888889,5.96
7909,310.34875000000005,-31.598333333333343,5.76
7910,310.35041666666683,-26.000000000000004,6.28
7911,309.88875,40.57944444444448,6.06
7912,309.84625000000017,45.666944444444454,6.58
7913,311.2395833333334,-66.20305555555557,3.42
7914,310.1883333333334,19.935277777777774,6.45
7915,310.7208333333334,-39.55861111111112,6.29
7916,309.75083333333333,56.005000000000024,6.48
7917,310.1508333333334,29.805277777777782,6.08
7918,310.3175,14.58305555555556,5.99
7919,310.0129166666666,43.45861111111114,5.95
7920,311.00958333333335,-51.92111111111112,4.51
7921,310.2608333333335,32.30722222222223,5.51
7922,310.25166666666667,39.08222222222224,6.51
7923,310.49250000000006,17.521388888888886,6.22
7924,310.35791666666677,45.280277777777776,1.25
7925,310.07458333333335,60.505277777777785,6.01
7926,310.4854166666667,41.716944444444465,5.67
7927,310.5925000000002,35.456111111111134,6.66
7928,310.8645833333333,15.074444444444445,4.43
7929,310.55250000000007,50.34000000000003,5.39
7930,307.2629166666667,83.6255555555556,6.19
7931,311.305,-27.24722222222223,6.5
7932,310.8508333333334,35.5877777777778,6.47
7933,311.58374999999995,-39.19916666666667,5.5
7934,312.3254166666666,-68.77638888888889,5.41
7935,311.5775000000001,-36.120277777777794,6.49
7936,311.52375000000006,-25.270833333333336,4.14
7937,311.5416666666668,-21.514166666666668,5.93
7938,310.6654166666668,60.60138888888892,6.15
7939,311.2187500000001,25.27055555555556,4.91
7940,310.80625,57.114166666666684,6.32
7941,311.36750000000006,18.090277777777786,6.38
7942,311.41541666666666,30.71972222222223,4.22
7943,312.1216666666667,-43.988611111111126,5.11
7944,311.0916666666667,56.48805555555557,5.78
7945,310.7958333333334,66.65750000000003,5.58
7946,311.7650000000001,-2.486666666666667,6.27
7947,311.66125000000005,16.12444444444445,5.14
7948,311.6645833333334,16.124166666666675,4.27
7949,311.5529166666668,33.97027777777778,2.46
7950,311.9191666666666,-9.495833333333332,3.77
7951,311.93416666666667,-5.027777777777778,4.42
7952,312.3708333333333,-46.22694444444447,4.89
7953,311.95124999999996,6.0083333333333355,5.58
7954,311.94916666666677,3.3066666666666684,6.4
7955,311.3379166666667,57.57972222222225,4.51
7956,311.79500000000013,34.37416666666666,4.92
7957,311.3225000000001,61.8388888888889,3.43
7958,311.6604166666667,46.53166666666668,6.3
7959,312.9095833333335,-62.42916666666669,6.28
7960,312.91166666666675,-62.42916666666669,6.59
7961,312.3233333333333,-25.781388888888888,5.86
7962,311.5883333333335,52.995277777777794,6.33
7963,311.8520833333334,36.490833333333335,4.53
7964,312.33541666666673,-18.035833333333343,6.21
7965,312.49208333333337,-33.77972222222223,4.9
7966,311.8366666666667,45.57972222222225,6.4
7967,311.13791666666674,69.75194444444445,6.41
7968,312.8754166666668,-51.60833333333335,5.05
7969,311.9554166666668,47.83194444444445,5.57
7970,312.69625,-32.054444444444464,6.36
7971,312.7529166666668,-37.913333333333355,5.52
7972,311.96999999999997,52.407222222222245,6.27
7973,312.40749999999997,12.545277777777782,5.98
7974,312.4512499999999,7.864166666666666,6.33
7975,312.49625,5.544722222222225,6.21
7976,312.6741666666668,-12.545000000000007,5.88
7977,312.23458333333343,46.114166666666684,4.84
7978,312.1779166666668,51.91055555555556,6.29
7979,312.99500000000023,-33.17722222222223,6.04
7980,312.95541666666685,-26.91916666666668,4.11
7981,312.65416666666664,18.051388888888894,6.52
7982,312.8570833333334,-5.62638888888889,5.99
7983,312.4779166666666,46.66111111111112,6.33
7984,312.5204166666667,44.05944444444445,5.04
7985,313.03625,-5.5069444444444455,5.55
7986,313.70250000000004,-58.45416666666669,3.65
7987,313.41750000000013,-39.809999999999995,5.35
7988,312.8675000000001,28.250555555555557,5.77
7989,313.2550000000001,-23.783055555555563,6.33
7990,313.1633333333334,-8.983333333333334,4.73
7991,313.3541666666668,-30.718611111111116,6.35
7992,313.6458333333333,-50.72777777777779,6.24
7993,312.32250000000005,64.04222222222224,6.45
7994,313.2733333333334,-11.573611111111113,6.38
7995,313.0320833333334,27.09694444444445,4.59
7996,313.00125,32.84916666666667,6.44
7997,313.5283333333333,-27.925555555555565,6.41
7998,313.4933333333334,-6.889722222222224,6.44
7999,313.2808333333334,29.64944444444445,6.34
8000,313.69958333333335,-17.923055555555568,5.78
8001,313.3116666666668,44.38722222222221,4.78
8002,310.64666666666693,82.53111111111113,5.75
8003,313.32750000000016,45.18194444444445,5.45
8004,313.3600000000001,42.41027777777779,6.66
8005,313.4745833333333,33.43777777777778,5.47
8006,313.78375000000017,-1.3733333333333337,6.55
8007,313.59333333333336,28.521944444444443,6.56
8008,313.6400000000001,28.05750000000001,5.01
8009,313.5929166666667,40.70305555555557,6.7
8010,313.9195833333334,4.532777777777778,6.05
8011,313.9029166666667,13.72138888888889,5.17
8012,313.91083333333347,12.568611111111112,5.58
8013,314.1970833333333,-26.296388888888902,5.7
8014,314.0762500000001,-3.5613888888888905,6.57
8015,314.2250000000001,-9.697500000000005,5.51
8016,311.88916666666677,80.55222222222224,5.39
8017,314.2941666666667,0.4636111111111113,6.05
8018,314.4191666666666,-16.031666666666677,5.87
8019,315.3670833333334,-68.20972222222225,6.37
8020,313.9575000000001,47.41777777777778,5.67
8021,316.17916666666673,-77.02388888888893,5.15
8022,314.05375000000004,51.07500000000002,6.63
8023,314.14458333333334,44.925,5.96
8024,314.6745833333334,-14.482777777777782,6.01
8025,314.10624999999993,50.72861111111112,5.81
8026,314.10791666666677,49.19583333333334,5.9
8027,315.08958333333345,-51.265277777777776,5.76
8028,314.2933333333334,41.16722222222223,3.94
8029,314.07083333333327,56.88750000000002,6.23
8030,314.60791666666665,10.839166666666673,5.48
8031,314.9987500000001,-36.12972222222223,6.11
8032,314.5683333333332,22.32583333333334,5.31
8033,314.9004166666666,-19.03527777777778,6.25
8034,314.76833333333343,4.293611111111113,5.23
8035,314.58125,44.471666666666685,5.55
8036,314.62833333333333,41.94027777777779,6.16
8037,314.9616666666667,16.824166666666667,6.66
8038,315.01625,7.516388888888888,5.99
8039,315.3229166666668,-32.25777777777778,4.67
8040,314.62541666666664,50.46222222222224,5.61
8041,315.14083333333343,-4.730277777777778,6.21
8042,315.5525,-43.001944444444455,6.64
8043,313.6845833333333,75.92555555555559,6.05
8044,315.1154166666668,19.32944444444445,5.65
8045,315.4387500000001,-26.88111111111111,6.05
8046,315.6133333333334,-38.53055555555557,5.94
8047,314.9566666666668,47.52111111111114,4.74
8048,315.7416666666668,-38.631666666666675,5.3
8049,314.85583333333335,59.43861111111111,5.51
8050,315.7925000000002,-27.73194444444445,6.25
8051,315.30375000000015,36.026111111111106,5.97
8052,317.1995833333333,-76.2125,6.58
8053,315.29541666666677,46.15583333333335,5.37
8054,315.7483333333335,-0.9247222222222226,6.5
8055,316.3091666666667,-54.727222222222224,5.16
8056,315.7625000000001,1.5319444444444452,6.25
8057,315.7575000000001,14.730000000000002,6.31
8058,316.01916666666676,-5.823333333333335,7.31
8059,316.01958333333334,-5.823055555555556,5.89
8060,316.10125000000005,-19.855000000000008,4.84
8061,317.3429166666667,-73.17305555555558,5.68
8062,315.6004166666668,44.791111111111114,6.19
8063,315.7700000000001,38.6575,6.07
8064,315.70208333333346,45.84888888888891,6.48
8065,315.5379166666668,56.669722222222234,5.83
8066,316.1445833333334,5.50277777777778,5.61
8067,316.1737499999999,2.9419444444444456,6.42
8068,316.18916666666667,2.269722222222223,6.33
8069,316.60625,-41.386111111111106,5.53
8070,316.505,-30.12500000000001,5.68
8071,315.96708333333356,41.62805555555556,6.33
8072,315.8583333333335,50.35194444444446,6.37
8073,317.13708333333335,-63.92888888888889,5.76
8074,315.93041666666676,46.861944444444454,6.32
8075,316.48666666666685,-17.23277777777778,4.07
8076,316.60291666666666,-32.34166666666668,5.18
8077,316.36125,5.958333333333336,5.94
8078,315.9483333333335,53.28611111111112,5.9
8079,316.2329166666668,43.92777777777777,3.72
8080,316.7820833333334,-25.005833333333335,4.5
8081,317.83625000000006,-72.54416666666667,6.2
8082,316.5979166666667,26.924444444444458,6.12
8083,316.93583333333345,-17.455277777777777,6.17
8084,316.62625,31.18472222222222,5.82
8085,316.7275,38.74583333333334,5.21
8086,316.7304166666667,38.74333333333333,6.03
8087,317.14000000000004,-21.19361111111111,5.3
8088,316.89000000000016,15.658611111111115,6.34
8089,316.6504166666666,47.648333333333355,4.55
8090,317.1175,6.9894444444444455,6.15
8091,317.38750000000005,-20.556388888888893,6.25
8092,318.3354166666667,-70.12638888888888,5.02
8093,317.39875,-11.371666666666671,4.51
8094,317.16208333333327,30.205833333333334,5.59
8095,317.4929166666667,2.9433333333333347,6.45
8096,317.69541666666686,-9.353888888888893,6.27
8097,317.58541666666684,10.13166666666667,4.69
8098,317.6300000000001,10.048888888888888,6.07
8099,316.59708333333344,71.43194444444445,5.87
8100,318.0566666666667,-40.26944444444443,5.83
8101,317.63333333333344,22.454722222222223,6.68
8102,317.9220833333334,-14.472222222222227,6.48
8103,317.4941666666666,45.502500000000005,6.63
8104,318.2629166666666,-39.425277777777794,5.26
8105,317.76625,36.29916666666668,6.54
8106,317.5650000000002,53.56333333333335,5.73
8107,317.6291666666668,47.691944444444445,6.46
8108,318.32875,-36.4238888888889,5.96
8109,317.3704166666667,63.295555555555566,6.54
8110,318.3220833333333,-27.619444444444458,5.42
8111,319.5670833333334,-75.34666666666669,6.63
8112,316.3720833333334,78.12638888888888,5.91
8113,317.3833333333333,68.4902777777778,7.33
8114,318.9412500000001,-53.26305555555557,5.75
8115,318.23416666666685,30.226944444444445,3.2
8116,318.37,15.982500000000002,6.27
8117,318.8112500000001,-40.50638888888889,6.21
8118,318.56958333333347,-10.605277777777776,6.77
8119,317.9508333333333,59.98638888888892,5.64
8120,318.3595833333333,36.633611111111136,6.05
8121,318.6541666666667,0.09222222222222225,6.38
8122,318.77750000000003,-17.345000000000002,6.04
8123,318.62041666666676,10.006944444444446,4.49
8124,318.94500000000005,-36.21083333333334,6.12
8125,319.50125,-64.68166666666669,6.31
8126,318.54291666666677,29.901111111111113,6.17
8127,318.9079166666666,-20.65166666666667,5.24
8128,318.93708333333336,-15.17138888888889,5.28
8129,323.01750000000004,-84.81000000000006,6.45
8130,318.69791666666686,38.04555555555556,3.72
8131,318.9558333333334,5.247777777777779,3.92
8132,319.165,-1.6077777777777775,6.48
8133,318.42749999999995,64.4038888888889,6.39
8134,319.3062500000001,-13.278888888888893,6.4
8135,319.4845833333335,-32.17250000000001,4.71
8136,318.9033333333333,47.97361111111112,6.46
8137,319.4887500000001,-17.98527777777778,5.43
8138,319.12333333333345,42.251388888888904,6.43
8139,319.56541666666675,-17.462222222222223,7.05
8140,319.9666666666667,-53.44972222222221,4.39
8141,319.5462500000001,-4.519444444444445,5.82
8142,319.72666666666674,-28.76555555555556,6.4
8143,319.3541666666669,39.39472222222222,4.23
8144,319.34666666666686,42.68333333333334,6.19
8145,320.0395833333334,-45.02222222222224,6.0
8146,319.47958333333355,34.89694444444445,4.43
8147,319.25833333333344,53.99750000000002,6.13
8148,319.9408333333335,-26.35305555555557,6.56
8149,319.71666666666664,11.203333333333335,5.96
8150,319.3095833333334,55.79805555555556,5.98
8151,320.19000000000005,-40.80972222222223,4.82
8152,320.3183333333334,-49.937777777777804,6.38
8153,319.3283333333335,58.611666666666665,6.42
8154,319.6133333333334,43.945833333333354,5.0
8155,319.7304166666667,41.04083333333334,6.15
8156,321.06958333333336,-69.73416666666667,6.41
8157,319.84250000000014,38.23750000000001,5.83
8158,320.05833333333334,22.026388888888892,6.29
8159,321.32541666666674,-71.79944444444443,6.09
8160,320.2679166666669,-4.56,5.87
8161,319.8700000000002,49.51027777777779,5.76
8162,319.64500000000004,62.58555555555557,2.44
8163,320.27000000000015,7.354444444444446,5.82
8164,319.81583333333344,58.62361111111111,5.66
8165,320.2683333333335,23.855833333333344,5.57
8166,320.2087499999999,32.45277777777779,5.68
8167,320.5616666666668,-16.834444444444443,4.28
8168,318.92583333333334,77.01222222222225,5.95
8169,320.34166666666675,32.612777777777794,6.04
8170,320.2558333333333,40.34555555555557,6.4
8171,319.84250000000014,64.87194444444445,5.18
8172,320.7520833333335,-22.668888888888894,5.6
8173,320.52166666666676,19.80444444444445,4.08
8174,318.33958333333334,81.23083333333334,6.15
8175,320.73458333333343,-9.319444444444443,5.99
8176,323.4766666666667,-82.6830555555556,6.38
8177,321.08666666666664,-46.615000000000016,6.31
8178,320.72333333333336,6.811111111111112,5.16
8179,320.1395833333334,60.75694444444446,6.11
8180,321.10333333333324,-41.006666666666675,5.77
8181,321.61083333333346,-65.36611111111108,4.22
8182,320.67458333333343,30.309722222222224,6.05
8183,321.0399999999999,-20.85194444444445,5.41
8184,321.0329166666666,-22.746944444444456,6.38
8185,320.50166666666667,49.38888888888889,5.69
8186,320.6954166666667,38.63416666666669,6.63
8187,321.04791666666665,-12.878055555555555,5.49
8188,321.5641666666667,-54.66055555555557,6.12
8189,320.84583333333353,37.40666666666668,6.58
8190,320.9950000000001,24.274166666666677,5.71
8191,321.10249999999996,10.17416666666667,6.35
8192,321.2154166666666,-3.398333333333334,6.36
8193,320.95125,37.351388888888906,6.47
8194,321.0308333333333,25.312222222222232,6.15
8195,321.3045833333334,-9.74861111111111,5.7
8196,322.1870833333334,-69.5052777777778,5.34
8197,321.09625000000005,24.52888888888889,6.32
8198,321.1416666666666,26.174444444444454,5.68
8199,321.3208333333334,-3.556666666666668,5.49
8200,321.5954166666667,-37.82944444444447,5.63
8201,323.33583333333337,-80.03916666666666,6.47
8202,321.7566666666667,-42.54777777777779,5.51
8203,321.4645833333334,0.5344444444444445,6.46
8204,321.6666666666669,-22.41138888888889,3.74
8205,321.6170833333335,1.103333333333334,6.13
8206,321.23124999999993,49.32333333333335,6.58
8207,321.8116666666668,-21.19611111111111,5.78
8208,321.33166666666676,46.71444444444447,5.6
8209,321.44583333333344,36.66750000000001,5.94
8210,321.6112500000001,19.375555555555554,6.07
8211,322.25125,-53.70583333333335,6.39
8212,322.0579166666668,-11.568333333333335,6.61
8213,322.1808333333334,-21.807222222222233,4.51
8214,322.2658333333334,-31.23861111111112,6.5
8215,321.83916666666676,37.116666666666674,5.31
8216,321.7150000000001,48.83500000000001,5.31
8217,321.9170833333334,27.608611111111117,5.41
8218,321.68750000000017,52.89861111111112,6.03
8219,322.10333333333335,8.195555555555558,6.4
8220,322.03458333333344,32.225277777777805,5.8
8221,322.2495833333334,17.90583333333333,6.44
8222,322.49833333333345,-19.147777777777776,6.57
8223,322.2495833333334,22.179444444444457,5.93
8224,321.85541666666666,59.75000000000002,6.1
8225,322.48708333333343,23.63888888888889,4.57
8226,322.2195833333334,55.418611111111126,6.12
8227,321.94208333333336,66.80916666666668,5.44
8228,322.3625000000001,46.540555555555564,5.24
8229,323.0245833333334,-41.179166666666674,5.29
8230,323.0608333333335,-33.94472222222223,5.97
8231,322.7899999999999,12.137500000000003,6.08
8232,322.8895833333334,-5.571111111111112,2.91
8233,323.32375,-52.73750000000001,6.41
8234,324.73416666666674,-79.44250000000004,6.18
8235,323.1387500000001,-24.590555555555564,6.43
8236,323.34791666666666,-44.84861111111111,5.57
8237,322.5850000000001,52.95805555555557,6.02
8238,322.1650000000001,70.56083333333335,3.23
8239,321.20708333333334,80.52472222222224,5.97
8240,323.11291666666676,23.394444444444456,6.7
8241,323.5708333333334,-42.925000000000004,6.32
8242,322.86458333333326,52.62,6.16
8243,322.7470833333334,60.45944444444446,5.53
8244,323.72083333333336,-29.696111111111122,6.41
8245,323.71250000000003,-20.084444444444447,5.69
8246,323.23583333333335,49.97777777777778,5.75
8247,323.81625000000014,-23.45416666666667,6.4
8248,323.3245833333334,45.85416666666667,6.25
8249,324.5120833333333,-64.82416666666667,6.2
8250,323.64166666666665,22.754722222222224,6.47
8251,323.8233333333335,-3.983055555555557,5.77
8252,323.4954166666667,45.591944444444465,4.02
8253,324.0458333333334,-26.171388888888895,5.73
8254,325.36875000000003,-77.39000000000001,3.76
8255,323.6941666666668,38.53416666666668,4.9
8256,324.20375,-33.048055555555564,6.11
8257,323.8291666666667,28.197222222222226,6.31
8258,323.8625000000001,24.45222222222223,6.11
8259,323.6145833333333,51.69833333333334,6.15
8260,324.2700000000001,-19.466111111111115,4.68
8261,324.05791666666676,30.055555555555564,6.36
8262,324.01000000000016,45.374722222222225,5.53
8263,324.3908333333335,-0.3902777777777779,6.25
8264,324.4379166666668,-7.854166666666669,4.69
8265,324.4320833333335,6.618333333333336,6.18
8266,324.23750000000007,40.41361111111112,5.01
8267,324.4391666666667,19.318611111111114,5.45
8268,324.7754166666668,-33.67916666666667,6.28
8269,324.99875000000014,-52.359166666666695,6.21
8270,324.6329166666667,5.771666666666668,5.67
8271,325.1400000000001,-55.737500000000004,6.33
8272,324.36625000000015,44.69666666666667,6.2
8273,324.8670833333334,-10.576944444444447,6.08
8274,324.68750000000006,25.498888888888896,6.16
8275,324.4112500000001,54.04222222222224,6.15
8276,324.7545833333334,20.265277777777783,5.85
8277,324.88875,2.2436111111111114,5.1
8278,325.0229166666667,-16.662222222222226,3.68
8279,324.4800000000002,62.081944444444446,4.73
8280,327.72625000000005,-82.71916666666671,5.29
8281,324.74,57.48916666666668,5.62
8282,325.4420833333334,-25.101944444444445,6.49
8283,325.3870833333334,-14.047500000000003,5.18
8284,325.04625000000004,43.2738888888889,5.11
8285,325.50333333333344,-23.262777777777778,5.24
8286,326.3700000000001,-71.00888888888892,6.01
8287,325.54208333333344,1.2852777777777775,5.67
8288,325.6645833333334,-18.8663888888889,4.73
8289,325.5645833333336,5.680000000000003,5.3
8290,325.18041666666664,54.872222222222256,6.2
8291,325.3929166666668,40.80527777777777,6.11
8292,325.6375000000001,10.824722222222226,6.09
8293,325.80625000000003,-19.62083333333334,6.22
8294,341.3691666666667,-88.81833333333334,6.57
8295,325.7683333333335,-14.399722222222225,5.88
8296,0.0,0.0,0.0
8297,325.50458333333347,35.51027777777778,6.07
8298,325.5350000000002,45.76583333333334,6.17
8299,326.12291666666675,-38.5525,6.3
8300,325.5954166666667,41.07722222222223,5.69
8301,325.5237500000001,51.18972222222222,4.67
8302,326.00416666666683,-14.749444444444446,5.99
8303,326.32916666666665,-49.49861111111112,6.45
8304,325.6620833333334,49.60027777777779,6.09
8305,326.23666666666685,-33.025833333333345,4.34
8306,325.77666666666676,41.15500000000002,5.49
8307,325.8570833333333,38.2838888888889,5.65
8308,326.0466666666668,9.875000000000004,2.39
8309,326.0358333333334,28.742777777777786,4.73
8310,326.03458333333356,28.743055555555564,6.08
8311,326.25125,-9.082499999999996,5.09
8312,325.6891666666668,59.27111111111112,6.08
8313,326.1279166666668,17.35000000000001,4.34
8314,326.13041666666675,14.771944444444449,5.94
8315,326.1612500000001,25.645000000000003,4.13
8316,325.8766666666666,58.78000000000002,4.08
8317,325.4804166666667,71.3113888888889,4.56
8318,326.5679166666667,-9.275833333333335,6.0
8319,326.6337500000001,-11.365833333333335,5.58
8320,326.43541666666664,35.85722222222223,6.4
8321,326.5183333333335,22.948888888888895,5.29
8322,326.7600000000001,-16.127222222222223,2.87
8323,327.06583333333344,-47.30361111111112,5.58
8324,325.76666666666665,72.3202777777778,5.17
8325,326.60000000000014,25.563333333333336,6.28
8326,326.93416666666667,-30.89833333333335,5.01
8327,326.2220833333335,62.46055555555558,5.95
8328,326.8083333333334,2.686111111111112,5.64
8329,326.56916666666683,43.06083333333334,6.54
8330,326.7695833333334,17.194166666666675,6.21
8331,327.5004166666667,-64.7125,5.62
8332,326.90875000000005,-5.917222222222225,6.17
8333,327.6962500000001,-69.62944444444446,5.53
8334,326.3620833333334,61.12083333333335,4.29
8335,326.6983333333335,49.309444444444445,4.23
8336,327.03458333333344,36.580555555555584,6.47
8337,327.42125000000004,-12.723055555555558,6.31
8338,327.1225,38.648611111111116,6.12
8339,326.8554166666667,60.692777777777785,5.52
8340,327.55458333333337,-16.844722222222227,6.38
8341,327.3620833333334,20.462500000000002,6.29
8342,326.7541666666667,70.15083333333335,6.29
8343,327.46125,30.174166666666682,5.04
8344,327.53625,17.28555555555557,5.29
8345,327.41708333333344,41.14888888888889,6.48
8346,327.9241666666669,-18.623055555555567,6.16
8347,327.32916666666665,61.27277777777778,6.17
8348,327.8925000000001,19.82666666666666,5.77
8349,327.7704166666668,39.53666666666666,6.17
8350,328.0758333333334,21.273055555555562,6.89
8351,328.32416666666677,-13.551666666666671,5.08
8352,328.7979166666667,-61.886388888888916,5.9
8353,328.4820833333334,-37.365000000000016,3.01
8354,328.1245833333334,28.793333333333333,5.53
8355,328.40000000000003,-10.311666666666671,6.59
8356,328.26583333333343,25.925000000000008,5.08
8357,328.0041666666667,55.79694444444444,5.71
8358,328.4058333333335,19.66833333333333,5.68
8359,328.4908333333335,6.864444444444446,6.15
8360,328.54333333333335,-4.2761111111111125,5.71
8361,327.90541666666684,65.75277777777781,6.37
8362,329.0583333333334,-57.89944444444446,6.19
8363,328.64958333333334,-3.301111111111112,6.2
8364,328.57250000000005,19.718333333333334,6.39
8365,328.9816666666668,-30.6063888888889,6.41
8366,329.09499999999997,-37.25361111111111,5.46
8367,329.2591666666667,-37.746944444444445,6.18
8368,329.47958333333344,-54.992500000000035,4.4
8369,329.62541666666664,-59.01222222222223,6.12
8370,330.46708333333356,-77.66250000000002,6.41
8371,328.72166666666675,56.6113888888889,5.8
8372,329.1000000000001,21.239722222222234,6.4
8373,329.23499999999996,12.076388888888891,5.54
8374,328.83625000000006,61.54194444444447,6.13
8375,328.8795833333334,65.32083333333331,5.86
8376,329.5554166666666,-5.4247222222222256,6.33
8377,329.2591666666667,48.668611111111126,6.42
8378,329.68250000000006,-21.182777777777787,6.12
8379,329.8245833333334,-38.39527777777778,5.5
8380,330.7658333333335,-76.11861111111108,5.95
8381,330.1004166666668,-55.882777777777804,6.01
8382,329.7291666666667,-4.373055555555555,6.22
8383,329.1629166666668,63.62555555555557,4.91
8384,329.2962500000001,66.15611111111114,6.43
8385,330.0329166666667,6.717500000000001,6.0
8386,330.2091666666667,-28.45361111111112,5.42
8387,330.84000000000015,-56.78611111111111,4.69
8388,329.7225,62.698333333333345,5.93
8389,329.8458333333335,57.65833333333334,6.59
8390,330.2708333333334,0.6050000000000001,5.58
8391,330.1116666666668,33.006111111111125,6.46
8392,330.2725000000002,13.119722222222224,5.6
8393,330.28833333333347,8.257222222222223,5.65
8394,330.54958333333343,-17.90361111111111,6.28
8395,329.46250000000003,74.9966666666667,6.35
8396,330.61083333333335,-16.964166666666667,6.37
8397,330.5058333333333,10.973888888888888,6.37
8398,330.82166666666683,-29.904166666666665,7.1
8399,330.1637500000001,62.48805555555556,6.66
8400,329.8125000000001,73.18,5.03
8401,330.8183333333334,-6.522500000000002,5.54
8402,330.82875000000007,-2.1552777777777776,4.69
8403,330.4608333333335,52.882222222222246,5.78
8404,330.82916666666677,11.38638888888889,5.8
8405,331.0995833333333,-29.91666666666668,6.47
8406,330.51916666666676,58.000555555555565,5.56
8407,330.73625,44.650000000000006,5.6
8408,331.15333333333336,-26.822499999999998,5.96
8409,331.46208333333334,-59.63611111111112,5.62
8410,331.1975000000001,-0.9066666666666668,5.3
8411,331.52875,-39.54333333333334,4.46
8412,331.1433333333335,32.94194444444447,6.38
8413,331.42,5.058611111111112,4.84
8414,331.4458333333334,-0.31972222222222224,2.96
8415,331.29750000000007,26.673888888888893,5.78
8416,330.9704166666667,63.11972222222224,5.29
8417,330.9475000000002,64.62777777777781,4.29
8418,331.60916666666674,-13.869722222222222,4.27
8419,331.3945833333334,28.96388888888889,5.7
8420,332.6770833333335,-75.88055555555555,6.55
8421,331.3183333333333,46.74472222222224,6.13
8422,331.4608333333334,45.112222222222236,6.44
8423,329.5529166666667,82.86972222222221,6.98
8424,331.5083333333334,45.01444444444446,5.14
8425,332.05833333333334,-46.96111111111112,1.74
8426,331.2520833333335,62.78555555555556,5.27
8427,331.4633333333335,48.2316666666667,6.27
8428,331.2870833333334,62.28000000000002,5.11
8429,331.55166666666673,45.24861111111112,6.19
8430,331.7529166666668,25.345000000000006,3.76
8431,332.0958333333334,-32.988611111111126,4.5
8432,332.9804166666667,-76.11611111111111,6.15
8433,332.1083333333334,-34.0438888888889,4.99
8434,331.55625,56.34305555555559,6.39
8435,331.8691666666667,19.47555555555556,5.75
8436,331.87500000000006,18.000555555555557,6.35
8437,332.17791666666676,-33.125555555555565,6.37
8438,331.9595833333335,21.70277777777779,5.78
8439,332.24583333333334,-18.519722222222224,5.81
8440,332.49166666666673,-48.10722222222224,6.43
8441,332.0716666666666,25.543611111111115,6.11
8442,331.7900000000001,58.84083333333334,6.32
8443,331.8562500000001,53.30722222222223,6.14
8444,332.4820833333333,-34.014722222222225,5.37
8445,332.06875,49.7963888888889,6.42
8446,332.5004166666668,-28.292500000000008,6.44
8447,332.5366666666668,-32.548333333333346,4.92
8448,332.1708333333334,45.74194444444446,6.11
8449,332.3066666666667,33.17222222222224,5.58
8450,332.55000000000024,6.197777777777781,3.53
8451,332.58791666666673,-3.8941666666666674,6.27
8452,332.65625000000017,-11.565000000000005,5.46
8453,332.64083333333343,-4.267222222222225,6.01
8454,332.49666666666667,33.178333333333335,4.29
8455,332.57916666666677,19.61694444444445,6.18
8456,332.5925000000002,14.629999999999999,6.33
8457,332.76000000000016,-21.2325,6.09
8458,332.6558333333335,11.624444444444446,5.78
8459,332.62583333333345,20.978055555555557,6.46
8460,332.71500000000015,30.55305555555556,6.32
8461,332.96375000000006,16.040555555555564,5.95
8462,333.10749999999996,-14.19388888888889,6.03
8463,332.7912500000001,50.82333333333336,5.4
8464,333.23958333333337,-26.327777777777793,6.17
8465,332.71375000000023,58.201111111111125,3.35
8466,333.0333333333335,24.950000000000003,5.92
8467,333.1825000000002,-4.720833333333334,6.39
8468,332.4516666666668,72.3411111111111,4.79
8469,332.87791666666675,59.41444444444447,5.04
8470,333.43499999999995,-25.180833333333343,5.58
8471,334.46041666666684,-77.51166666666667,5.51
8472,332.9533333333334,56.83944444444447,5.24
8473,332.56375000000014,72.11111111111114,6.37
8474,332.66208333333344,70.13277777777775,5.5
8475,333.19916666666677,34.60472222222223,5.33
8476,332.9870833333335,59.08472222222223,6.3
8477,333.66083333333347,-41.381666666666675,6.23
8478,333.5783333333334,-27.76694444444445,5.43
8479,333.00791666666674,60.75944444444447,5.35
8480,333.5750000000001,-21.07416666666667,5.32
8481,335.00625000000014,-80.43972222222229,5.1
8482,333.4108333333333,28.608333333333338,5.89
8483,333.09291666666684,63.29138888888889,5.79
8484,333.89624999999995,-44.45194444444448,6.1
8485,333.4695833333333,39.71500000000002,4.49
8486,333.90374999999995,-41.34666666666669,4.79
